4.800000000000002875e-02 3.400000000000001632e-02 5.700000000000003675e-02 3.400000000000001632e-02 3.600000000000001810e-02 3.200000000000001454e-02 3.300000000000001543e-02 4.600000000000002698e-02 4.800000000000002875e-02 4.600000000000002698e-02 4.700000000000002787e-02 2.700000000000001357e-02 4.700000000000002787e-02 3.400000000000001632e-02
4.800000000000002875e-02 4.300000000000002431e-02 4.600000000000002698e-02 4.400000000000002520e-02 5.300000000000003320e-02 4.000000000000002165e-02 8.300000000000005984e-02 3.100000000000001713e-02 5.600000000000003586e-02 3.800000000000001987e-02 5.300000000000003320e-02 5.800000000000003764e-02 5.500000000000003497e-02 7.300000000000005096e-02
5.100000000000003142e-02 8.400000000000006073e-02 6.200000000000004119e-02 5.800000000000003764e-02 6.200000000000004119e-02 5.700000000000003675e-02 7.200000000000005007e-02 5.400000000000003408e-02 6.500000000000004385e-02 5.500000000000003497e-02 5.400000000000003408e-02 7.000000000000004829e-02 6.100000000000004030e-02 5.300000000000003320e-02
5.500000000000003497e-02 4.800000000000002875e-02 5.100000000000003142e-02 4.400000000000002520e-02 6.300000000000004208e-02 3.900000000000002076e-02 7.100000000000004918e-02 6.800000000000004652e-02 5.400000000000003408e-02 5.200000000000003231e-02 4.100000000000002254e-02 6.000000000000003941e-02 5.700000000000003675e-02 4.200000000000002343e-02
2.700000000000001357e-02 4.600000000000002698e-02 4.200000000000002343e-02 2.500000000000001180e-02 3.000000000000001624e-02 2.500000000000001180e-02 4.700000000000002787e-02 3.800000000000001987e-02 3.600000000000001810e-02 2.600000000000001268e-02 4.600000000000002698e-02 4.400000000000002520e-02 2.800000000000001446e-02 2.900000000000001535e-02
2.500000000000001180e-02 2.800000000000001446e-02 3.200000000000001454e-02 3.200000000000001454e-02 2.600000000000001268e-02 2.900000000000001535e-02 4.300000000000002431e-02 2.800000000000001446e-02 4.100000000000002254e-02 3.000000000000001624e-02 4.100000000000002254e-02 3.000000000000001624e-02 3.600000000000001810e-02 3.900000000000002076e-02
2.300000000000001002e-02 2.300000000000001002e-02 2.800000000000001446e-02 2.000000000000000736e-02 3.300000000000001543e-02 2.200000000000000913e-02 2.900000000000001535e-02 3.400000000000001632e-02 3.400000000000001632e-02 2.800000000000001446e-02 3.600000000000001810e-02 2.600000000000001268e-02 2.900000000000001535e-02 2.200000000000000913e-02
2.400000000000001091e-02 2.400000000000001091e-02 2.600000000000001268e-02 2.100000000000000824e-02 3.000000000000001624e-02 2.300000000000001002e-02 5.100000000000003142e-02 2.700000000000001357e-02 3.900000000000002076e-02 3.200000000000001454e-02 3.600000000000001810e-02 4.600000000000002698e-02 2.700000000000001357e-02 2.600000000000001268e-02
2.800000000000001446e-02 2.800000000000001446e-02 2.900000000000001535e-02 2.200000000000000913e-02 3.400000000000001632e-02 2.200000000000000913e-02 3.500000000000001721e-02 3.400000000000001632e-02 3.500000000000001721e-02 3.500000000000001721e-02 3.200000000000001454e-02 2.700000000000001357e-02 2.600000000000001268e-02 2.700000000000001357e-02
2.800000000000001446e-02 2.400000000000001091e-02 3.300000000000001543e-02 2.500000000000001180e-02 3.200000000000001454e-02 2.700000000000001357e-02 3.600000000000001810e-02 3.100000000000001713e-02 3.800000000000001987e-02 3.600000000000001810e-02 3.000000000000001624e-02 3.100000000000001713e-02 2.400000000000001091e-02 3.100000000000001713e-02
2.300000000000001002e-02 2.400000000000001091e-02 2.800000000000001446e-02 1.700000000000000469e-02 2.100000000000000824e-02 1.900000000000000647e-02 2.600000000000001268e-02 2.800000000000001446e-02 2.900000000000001535e-02 2.700000000000001357e-02 3.700000000000001898e-02 2.700000000000001357e-02 2.100000000000000824e-02 2.700000000000001357e-02
2.000000000000000736e-02 2.200000000000000913e-02 3.000000000000001624e-02 2.000000000000000736e-02 3.300000000000001543e-02 2.200000000000000913e-02 3.600000000000001810e-02 3.300000000000001543e-02 3.500000000000001721e-02 3.000000000000001624e-02 3.800000000000001987e-02 2.500000000000001180e-02 2.500000000000001180e-02 3.100000000000001713e-02
2.600000000000001268e-02 2.100000000000000824e-02 2.900000000000001535e-02 2.000000000000000736e-02 3.500000000000001721e-02 2.300000000000001002e-02 3.400000000000001632e-02 3.500000000000001721e-02 3.700000000000001898e-02 2.900000000000001535e-02 4.500000000000002609e-02 3.000000000000001624e-02 3.100000000000001713e-02 2.600000000000001268e-02
2.600000000000001268e-02 2.300000000000001002e-02 2.800000000000001446e-02 2.200000000000000913e-02 3.100000000000001713e-02 2.400000000000001091e-02 4.400000000000002520e-02 3.000000000000001624e-02 4.100000000000002254e-02 3.300000000000001543e-02 3.900000000000002076e-02 4.400000000000002520e-02 2.900000000000001535e-02 4.200000000000002343e-02
2.800000000000001446e-02 2.300000000000001002e-02 2.700000000000001357e-02 2.300000000000001002e-02 2.900000000000001535e-02 1.900000000000000647e-02 3.200000000000001454e-02 3.800000000000001987e-02 4.600000000000002698e-02 3.400000000000001632e-02 4.600000000000002698e-02 2.600000000000001268e-02 3.600000000000001810e-02 2.500000000000001180e-02
2.700000000000001357e-02 2.900000000000001535e-02 3.500000000000001721e-02 3.400000000000001632e-02 4.500000000000002609e-02 2.900000000000001535e-02 5.400000000000003408e-02 2.500000000000001180e-02 4.300000000000002431e-02 3.600000000000001810e-02 3.500000000000001721e-02 5.200000000000003231e-02 3.700000000000001898e-02 4.200000000000002343e-02
3.600000000000001810e-02 2.200000000000000913e-02 4.900000000000002964e-02 2.400000000000001091e-02 3.300000000000001543e-02 2.400000000000001091e-02 2.500000000000001180e-02 4.400000000000002520e-02 4.600000000000002698e-02 4.000000000000002165e-02 4.500000000000002609e-02 2.800000000000001446e-02 4.200000000000002343e-02 3.100000000000001713e-02
4.300000000000002431e-02 4.200000000000002343e-02 4.200000000000002343e-02 4.600000000000002698e-02 5.100000000000003142e-02 3.600000000000001810e-02 7.900000000000005629e-02 2.500000000000001180e-02 4.700000000000002787e-02 3.500000000000001721e-02 4.800000000000002875e-02 5.500000000000003497e-02 5.000000000000003053e-02 3.000000000000001624e-02
3.800000000000001987e-02 2.500000000000001180e-02 5.200000000000003231e-02 2.400000000000001091e-02 3.300000000000001543e-02 2.600000000000001268e-02 3.000000000000001624e-02 3.600000000000001810e-02 3.700000000000001898e-02 4.300000000000002431e-02 3.200000000000001454e-02 2.700000000000001357e-02 4.100000000000002254e-02 3.300000000000001543e-02
3.900000000000002076e-02 4.000000000000002165e-02 3.900000000000002076e-02 4.500000000000002609e-02 5.300000000000003320e-02 3.200000000000001454e-02 6.300000000000004208e-02 3.200000000000001454e-02 4.600000000000002698e-02 2.500000000000001180e-02 4.500000000000002609e-02 4.000000000000002165e-02 4.500000000000002609e-02 7.300000000000005096e-02
2.300000000000001002e-02 2.100000000000000824e-02 2.600000000000001268e-02 2.500000000000001180e-02 2.300000000000001002e-02 1.700000000000000469e-02 2.600000000000001268e-02 2.900000000000001535e-02 4.000000000000002165e-02 2.700000000000001357e-02 3.500000000000001721e-02 2.700000000000001357e-02 3.000000000000001624e-02 2.100000000000000824e-02
2.200000000000000913e-02 2.000000000000000736e-02 2.000000000000000736e-02 2.100000000000000824e-02 2.600000000000001268e-02 2.300000000000001002e-02 3.700000000000001898e-02 2.300000000000001002e-02 3.700000000000001898e-02 3.000000000000001624e-02 2.900000000000001535e-02 4.000000000000002165e-02 2.600000000000001268e-02 3.000000000000001624e-02
4.500000000000002609e-02 4.800000000000002875e-02 5.600000000000003586e-02 4.300000000000002431e-02 4.400000000000002520e-02 4.700000000000002787e-02 5.600000000000003586e-02 7.700000000000005451e-02 5.600000000000003586e-02 3.800000000000001987e-02 5.300000000000003320e-02 7.300000000000005096e-02 5.700000000000003675e-02 4.900000000000002964e-02
5.100000000000003142e-02 4.400000000000002520e-02 4.800000000000002875e-02 4.400000000000002520e-02 3.800000000000001987e-02 3.600000000000001810e-02 6.700000000000004563e-02 6.000000000000003941e-02 5.300000000000003320e-02 4.500000000000002609e-02 4.600000000000002698e-02 6.300000000000004208e-02 5.700000000000003675e-02 7.100000000000004918e-02
2.800000000000001446e-02 2.500000000000001180e-02 3.100000000000001713e-02 2.300000000000001002e-02 3.600000000000001810e-02 2.300000000000001002e-02 3.500000000000001721e-02 3.500000000000001721e-02 3.700000000000001898e-02 3.400000000000001632e-02 3.800000000000001987e-02 2.700000000000001357e-02 2.900000000000001535e-02 2.500000000000001180e-02
2.600000000000001268e-02 2.600000000000001268e-02 3.000000000000001624e-02 2.000000000000000736e-02 3.300000000000001543e-02 2.300000000000001002e-02 2.900000000000001535e-02 2.900000000000001535e-02 2.900000000000001535e-02 3.100000000000001713e-02 4.000000000000002165e-02 2.700000000000001357e-02 2.500000000000001180e-02 2.700000000000001357e-02
2.300000000000001002e-02 2.600000000000001268e-02 2.600000000000001268e-02 2.200000000000000913e-02 2.900000000000001535e-02 2.500000000000001180e-02 3.200000000000001454e-02 3.000000000000001624e-02 3.000000000000001624e-02 2.500000000000001180e-02 3.000000000000001624e-02 2.600000000000001268e-02 2.300000000000001002e-02 2.500000000000001180e-02
2.500000000000001180e-02 2.600000000000001268e-02 2.500000000000001180e-02 2.400000000000001091e-02 2.500000000000001180e-02 2.800000000000001446e-02 3.600000000000001810e-02 2.900000000000001535e-02 3.900000000000002076e-02 3.700000000000001898e-02 3.500000000000001721e-02 3.000000000000001624e-02 2.700000000000001357e-02 2.400000000000001091e-02
2.600000000000001268e-02 2.100000000000000824e-02 2.500000000000001180e-02 2.500000000000001180e-02 2.500000000000001180e-02 2.200000000000000913e-02 3.300000000000001543e-02 2.900000000000001535e-02 3.100000000000001713e-02 3.200000000000001454e-02 3.100000000000001713e-02 2.600000000000001268e-02 2.900000000000001535e-02 3.100000000000001713e-02
2.500000000000001180e-02 2.300000000000001002e-02 2.400000000000001091e-02 2.500000000000001180e-02 2.400000000000001091e-02 2.200000000000000913e-02 3.300000000000001543e-02 2.200000000000000913e-02 3.100000000000001713e-02 3.100000000000001713e-02 3.100000000000001713e-02 2.800000000000001446e-02 2.200000000000000913e-02 4.200000000000002343e-02
2.800000000000001446e-02 2.000000000000000736e-02 3.400000000000001632e-02 2.200000000000000913e-02 2.400000000000001091e-02 2.300000000000001002e-02 3.500000000000001721e-02 3.000000000000001624e-02 2.400000000000001091e-02 2.400000000000001091e-02 3.400000000000001632e-02 2.800000000000001446e-02 2.200000000000000913e-02 2.300000000000001002e-02
3.900000000000002076e-02 3.100000000000001713e-02 3.900000000000002076e-02 3.100000000000001713e-02 4.500000000000002609e-02 3.700000000000001898e-02 4.600000000000002698e-02 4.900000000000002964e-02 4.900000000000002964e-02 3.300000000000001543e-02 4.300000000000002431e-02 4.300000000000002431e-02 2.700000000000001357e-02 2.400000000000001091e-02
2.600000000000001268e-02 2.100000000000000824e-02 2.100000000000000824e-02 2.600000000000001268e-02 3.600000000000001810e-02 2.400000000000001091e-02 3.500000000000001721e-02 3.600000000000001810e-02 3.000000000000001624e-02 2.400000000000001091e-02 3.500000000000001721e-02 2.900000000000001535e-02 2.900000000000001535e-02 2.100000000000000824e-02
2.700000000000001357e-02 3.000000000000001624e-02 3.300000000000001543e-02 2.800000000000001446e-02 3.300000000000001543e-02 2.400000000000001091e-02 4.200000000000002343e-02 5.200000000000003231e-02 3.700000000000001898e-02 3.000000000000001624e-02 3.800000000000001987e-02 3.900000000000002076e-02 2.600000000000001268e-02 2.300000000000001002e-02
2.500000000000001180e-02 2.200000000000000913e-02 1.900000000000000647e-02 2.000000000000000736e-02 1.900000000000000647e-02 2.600000000000001268e-02 3.000000000000001624e-02 3.400000000000001632e-02 3.100000000000001713e-02 2.400000000000001091e-02 3.700000000000001898e-02 2.500000000000001180e-02 2.200000000000000913e-02 2.300000000000001002e-02
3.300000000000001543e-02 4.100000000000002254e-02 4.000000000000002165e-02 2.600000000000001268e-02 3.700000000000001898e-02 3.500000000000001721e-02 3.800000000000001987e-02 2.700000000000001357e-02 3.800000000000001987e-02 3.000000000000001624e-02 4.100000000000002254e-02 4.100000000000002254e-02 2.900000000000001535e-02 4.300000000000002431e-02
3.700000000000001898e-02 2.500000000000001180e-02 3.700000000000001898e-02 2.800000000000001446e-02 3.600000000000001810e-02 2.600000000000001268e-02 3.100000000000001713e-02 4.200000000000002343e-02 4.400000000000002520e-02 2.500000000000001180e-02 2.500000000000001180e-02 3.600000000000001810e-02 3.800000000000001987e-02 2.200000000000000913e-02
2.600000000000001268e-02 3.300000000000001543e-02 3.600000000000001810e-02 4.800000000000002875e-02 3.900000000000002076e-02 2.600000000000001268e-02 6.900000000000004741e-02 5.200000000000003231e-02 4.400000000000002520e-02 4.100000000000002254e-02 4.800000000000002875e-02 4.500000000000002609e-02 4.500000000000002609e-02 4.200000000000002343e-02
2.400000000000001091e-02 2.900000000000001535e-02 3.800000000000001987e-02 2.800000000000001446e-02 2.700000000000001357e-02 2.300000000000001002e-02 3.200000000000001454e-02 5.100000000000003142e-02 4.300000000000002431e-02 2.000000000000000736e-02 2.800000000000001446e-02 3.100000000000001713e-02 4.000000000000002165e-02 2.900000000000001535e-02
2.700000000000001357e-02 2.600000000000001268e-02 3.000000000000001624e-02 4.400000000000002520e-02 2.900000000000001535e-02 2.300000000000001002e-02 3.000000000000001624e-02 5.200000000000003231e-02 4.200000000000002343e-02 4.100000000000002254e-02 4.400000000000002520e-02 6.500000000000004385e-02 4.500000000000002609e-02 4.400000000000002520e-02
3.800000000000001987e-02 3.300000000000001543e-02 3.800000000000001987e-02 3.100000000000001713e-02 3.500000000000001721e-02 2.700000000000001357e-02 2.700000000000001357e-02 4.700000000000002787e-02 3.600000000000001810e-02 3.100000000000001713e-02 2.500000000000001180e-02 2.900000000000001535e-02 3.600000000000001810e-02 2.000000000000000736e-02
3.600000000000001810e-02 3.600000000000001810e-02 3.900000000000002076e-02 3.500000000000001721e-02 5.000000000000003053e-02 3.300000000000001543e-02 6.900000000000004741e-02 4.700000000000002787e-02 4.900000000000002964e-02 4.000000000000002165e-02 5.100000000000003142e-02 4.700000000000002787e-02 4.100000000000002254e-02 2.700000000000001357e-02
3.100000000000001713e-02 3.600000000000001810e-02 4.200000000000002343e-02 2.900000000000001535e-02 3.600000000000001810e-02 2.600000000000001268e-02 3.900000000000002076e-02 6.000000000000003941e-02 5.200000000000003231e-02 2.500000000000001180e-02 3.200000000000001454e-02 3.500000000000001721e-02 4.400000000000002520e-02 3.300000000000001543e-02
3.100000000000001713e-02 4.300000000000002431e-02 3.100000000000001713e-02 3.700000000000001898e-02 5.300000000000003320e-02 2.400000000000001091e-02 5.000000000000003053e-02 5.400000000000003408e-02 5.400000000000003408e-02 5.000000000000003053e-02 5.000000000000003053e-02 5.700000000000003675e-02 4.500000000000002609e-02 4.600000000000002698e-02
6.800000000000004652e-02 4.900000000000002964e-02 5.300000000000003320e-02 5.400000000000003408e-02 9.400000000000006961e-02 4.100000000000002254e-02 6.700000000000004563e-02 5.800000000000003764e-02 4.900000000000002964e-02 4.800000000000002875e-02 4.800000000000002875e-02 5.700000000000003675e-02 5.000000000000003053e-02 3.800000000000001987e-02
4.800000000000002875e-02 5.700000000000003675e-02 3.600000000000001810e-02 3.600000000000001810e-02 5.900000000000003852e-02 2.900000000000001535e-02 5.600000000000003586e-02 5.200000000000003231e-02 3.600000000000001810e-02 4.000000000000002165e-02 4.600000000000002698e-02 4.700000000000002787e-02 4.200000000000002343e-02 4.600000000000002698e-02
4.100000000000002254e-02 2.500000000000001180e-02 3.900000000000002076e-02 3.000000000000001624e-02 5.300000000000003320e-02 3.500000000000001721e-02 3.300000000000001543e-02 1.900000000000000647e-02 4.200000000000002343e-02 2.900000000000001535e-02 2.900000000000001535e-02 4.900000000000002964e-02 4.000000000000002165e-02 1.500000000000000291e-02
3.000000000000001624e-02 2.600000000000001268e-02 3.000000000000001624e-02 3.400000000000001632e-02 3.200000000000001454e-02 2.500000000000001180e-02 3.200000000000001454e-02 2.600000000000001268e-02 5.000000000000003053e-02 4.500000000000002609e-02 3.200000000000001454e-02 2.200000000000000913e-02 3.200000000000001454e-02 2.000000000000000736e-02
3.800000000000001987e-02 3.300000000000001543e-02 4.200000000000002343e-02 4.900000000000002964e-02 6.100000000000004030e-02 3.200000000000001454e-02 3.700000000000001898e-02 4.000000000000002165e-02 3.400000000000001632e-02 3.600000000000001810e-02 2.800000000000001446e-02 3.900000000000002076e-02 3.800000000000001987e-02 2.100000000000000824e-02
3.800000000000001987e-02 3.900000000000002076e-02 3.800000000000001987e-02 4.100000000000002254e-02 4.200000000000002343e-02 2.900000000000001535e-02 4.100000000000002254e-02 5.500000000000003497e-02 4.700000000000002787e-02 4.300000000000002431e-02 5.400000000000003408e-02 4.700000000000002787e-02 3.600000000000001810e-02 3.300000000000001543e-02
5.500000000000003497e-02 8.800000000000006428e-02 7.000000000000004829e-02 6.300000000000004208e-02 8.400000000000006073e-02 6.100000000000004030e-02 8.100000000000005806e-02 6.400000000000004297e-02 6.400000000000004297e-02 5.700000000000003675e-02 5.300000000000003320e-02 7.000000000000004829e-02 6.400000000000004297e-02 5.000000000000003053e-02
4.500000000000002609e-02 8.000000000000005718e-02 5.400000000000003408e-02 5.200000000000003231e-02 8.000000000000005718e-02 4.100000000000002254e-02 7.800000000000005540e-02 5.600000000000003586e-02 5.600000000000003586e-02 5.600000000000003586e-02 4.600000000000002698e-02 7.000000000000004829e-02 6.600000000000004474e-02 5.800000000000003764e-02
6.100000000000004030e-02 5.700000000000003675e-02 4.700000000000002787e-02 5.100000000000003142e-02 9.300000000000006872e-02 4.600000000000002698e-02 6.200000000000004119e-02 2.600000000000001268e-02 3.600000000000001810e-02 4.600000000000002698e-02 5.000000000000003053e-02 7.400000000000005185e-02 4.800000000000002875e-02 4.300000000000002431e-02
3.200000000000001454e-02 7.900000000000005629e-02 4.800000000000002875e-02 4.800000000000002875e-02 7.600000000000005362e-02 3.800000000000001987e-02 7.200000000000005007e-02 5.600000000000003586e-02 5.000000000000003053e-02 4.900000000000002964e-02 4.200000000000002343e-02 6.600000000000004474e-02 6.800000000000004652e-02 6.100000000000004030e-02
6.900000000000004741e-02 9.200000000000006783e-02 8.000000000000005718e-02 6.700000000000004563e-02 1.060000000000000803e-01 6.500000000000004385e-02 8.200000000000005895e-02 4.700000000000002787e-02 7.300000000000005096e-02 5.900000000000003852e-02 5.800000000000003764e-02 7.500000000000005274e-02 7.300000000000005096e-02 5.500000000000003497e-02
3.700000000000001898e-02 5.800000000000003764e-02 5.400000000000003408e-02 4.500000000000002609e-02 6.300000000000004208e-02 4.000000000000002165e-02 7.800000000000005540e-02 5.700000000000003675e-02 5.600000000000003586e-02 5.500000000000003497e-02 4.900000000000002964e-02 4.900000000000002964e-02 4.900000000000002964e-02 5.000000000000003053e-02
5.600000000000003586e-02 4.400000000000002520e-02 4.800000000000002875e-02 4.800000000000002875e-02 4.500000000000002609e-02 3.800000000000001987e-02 6.400000000000004297e-02 7.300000000000005096e-02 5.400000000000003408e-02 4.200000000000002343e-02 5.200000000000003231e-02 5.500000000000003497e-02 5.500000000000003497e-02 3.700000000000001898e-02
4.800000000000002875e-02 8.400000000000006073e-02 4.300000000000002431e-02 5.300000000000003320e-02 8.200000000000005895e-02 3.800000000000001987e-02 6.700000000000004563e-02 5.900000000000003852e-02 5.800000000000003764e-02 4.800000000000002875e-02 4.600000000000002698e-02 7.200000000000005007e-02 7.100000000000004918e-02 6.200000000000004119e-02
5.200000000000003231e-02 7.300000000000005096e-02 6.800000000000004652e-02 5.900000000000003852e-02 4.500000000000002609e-02 5.200000000000003231e-02 7.100000000000004918e-02 3.800000000000001987e-02 5.800000000000003764e-02 5.100000000000003142e-02 5.100000000000003142e-02 6.400000000000004297e-02 6.400000000000004297e-02 4.800000000000002875e-02
3.400000000000001632e-02 8.400000000000006073e-02 5.200000000000003231e-02 5.400000000000003408e-02 7.100000000000004918e-02 3.700000000000001898e-02 6.600000000000004474e-02 6.000000000000003941e-02 5.300000000000003320e-02 5.200000000000003231e-02 4.300000000000002431e-02 7.200000000000005007e-02 6.800000000000004652e-02 6.300000000000004208e-02
3.200000000000001454e-02 4.100000000000002254e-02 2.600000000000001268e-02 3.900000000000002076e-02 2.800000000000001446e-02 3.600000000000001810e-02 3.500000000000001721e-02 3.000000000000001624e-02 3.000000000000001624e-02 3.000000000000001624e-02 4.500000000000002609e-02 6.800000000000004652e-02 3.000000000000001624e-02 3.400000000000001632e-02
2.600000000000001268e-02 2.900000000000001535e-02 3.000000000000001624e-02 2.800000000000001446e-02 3.800000000000001987e-02 2.700000000000001357e-02 4.700000000000002787e-02 2.700000000000001357e-02 4.300000000000002431e-02 3.800000000000001987e-02 3.300000000000001543e-02 6.300000000000004208e-02 5.500000000000003497e-02 3.900000000000002076e-02
2.400000000000001091e-02 2.900000000000001535e-02 2.200000000000000913e-02 2.600000000000001268e-02 2.700000000000001357e-02 2.900000000000001535e-02 3.000000000000001624e-02 2.500000000000001180e-02 2.300000000000001002e-02 2.500000000000001180e-02 2.700000000000001357e-02 3.100000000000001713e-02 2.600000000000001268e-02 2.300000000000001002e-02
2.000000000000000736e-02 2.100000000000000824e-02 3.400000000000001632e-02 1.900000000000000647e-02 2.200000000000000913e-02 2.000000000000000736e-02 2.600000000000001268e-02 2.300000000000001002e-02 2.300000000000001002e-02 1.800000000000000558e-02 2.500000000000001180e-02 1.900000000000000647e-02 2.000000000000000736e-02 3.200000000000001454e-02
3.400000000000001632e-02 2.400000000000001091e-02 2.300000000000001002e-02 1.800000000000000558e-02 2.700000000000001357e-02 2.100000000000000824e-02 3.400000000000001632e-02 3.500000000000001721e-02 3.200000000000001454e-02 3.200000000000001454e-02 4.000000000000002165e-02 2.700000000000001357e-02 2.600000000000001268e-02 2.600000000000001268e-02
3.200000000000001454e-02 2.400000000000001091e-02 3.300000000000001543e-02 3.000000000000001624e-02 4.400000000000002520e-02 2.400000000000001091e-02 5.000000000000003053e-02 3.100000000000001713e-02 3.100000000000001713e-02 3.300000000000001543e-02 3.900000000000002076e-02 4.400000000000002520e-02 4.700000000000002787e-02 2.700000000000001357e-02
4.500000000000002609e-02 4.500000000000002609e-02 5.700000000000003675e-02 4.000000000000002165e-02 5.200000000000003231e-02 3.800000000000001987e-02 4.400000000000002520e-02 7.400000000000005185e-02 4.600000000000002698e-02 3.700000000000001898e-02 4.900000000000002964e-02 6.500000000000004385e-02 4.500000000000002609e-02 4.600000000000002698e-02
4.800000000000002875e-02 5.100000000000003142e-02 4.600000000000002698e-02 5.100000000000003142e-02 5.200000000000003231e-02 3.700000000000001898e-02 7.200000000000005007e-02 5.600000000000003586e-02 5.200000000000003231e-02 4.300000000000002431e-02 4.500000000000002609e-02 6.300000000000004208e-02 5.000000000000003053e-02 7.000000000000004829e-02
3.500000000000001721e-02 3.000000000000001624e-02 3.400000000000001632e-02 2.900000000000001535e-02 2.500000000000001180e-02 2.000000000000000736e-02 2.500000000000001180e-02 3.100000000000001713e-02 3.000000000000001624e-02 2.500000000000001180e-02 2.900000000000001535e-02 2.100000000000000824e-02 2.900000000000001535e-02 2.900000000000001535e-02
3.300000000000001543e-02 3.800000000000001987e-02 3.200000000000001454e-02 3.000000000000001624e-02 3.000000000000001624e-02 2.800000000000001446e-02 2.100000000000000824e-02 3.000000000000001624e-02 2.700000000000001357e-02 3.000000000000001624e-02 3.100000000000001713e-02 3.600000000000001810e-02 3.300000000000001543e-02 5.700000000000003675e-02
3.400000000000001632e-02 2.400000000000001091e-02 3.200000000000001454e-02 2.100000000000000824e-02 2.700000000000001357e-02 2.500000000000001180e-02 3.000000000000001624e-02 4.500000000000002609e-02 3.100000000000001713e-02 2.100000000000000824e-02 3.300000000000001543e-02 2.500000000000001180e-02 3.100000000000001713e-02 5.600000000000003586e-02
3.000000000000001624e-02 2.600000000000001268e-02 2.500000000000001180e-02 2.300000000000001002e-02 3.600000000000001810e-02 2.700000000000001357e-02 2.700000000000001357e-02 3.300000000000001543e-02 2.700000000000001357e-02 2.600000000000001268e-02 2.400000000000001091e-02 3.300000000000001543e-02 2.700000000000001357e-02 2.400000000000001091e-02
4.300000000000002431e-02 6.200000000000004119e-02 5.500000000000003497e-02 4.500000000000002609e-02 4.700000000000002787e-02 5.000000000000003053e-02 5.300000000000003320e-02 3.700000000000001898e-02 5.100000000000003142e-02 4.200000000000002343e-02 4.200000000000002343e-02 4.800000000000002875e-02 5.000000000000003053e-02 3.200000000000001454e-02
